Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1000,Mother,Lily020215b,Rhode Island enacted this new thing that takes affect in two thousand four where (t:t:trail off),Lily,2479.443,2485.065,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|6|DET] [5|6|MOD] [6|3|OBJ] [7|8|LINK] [8|6|CMOD] [9|8|OBJ] [10|8|JCT] [11|12|QUANT] [12|13|QUANT] [13|14|QUANT] [14|10|POBJ 15|3|PUNCT],[n:prop|Rhode] [n:prop|Island] [v|enact-PAST] [pro:dem|this] [adj|new] [n|thing] [pro:rel|that] [v|take-3S] [n|affect] [prep|in] [det:num|two] [det:num|thousand] [det:num|four] [pro:rel|where (mt:trail off)],,,,,,,,,,MotherofLily_Lily020215b_1000
1001,Lily,Lily020215b,pop pop .,Lily,2485.065,2486.446,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|pop] [n|pop .],,,,,,,,,,LilyofLily_Lily020215b_1001
1002,Lily,Lily020215b,pop pop pop pop pop pop .,Lily,2486.446,2491.318,[],[1|6|MOD] [2|6|MOD] [3|6|MOD] [4|6|MOD] [5|6|MOD] [6|0|ROOT 7|6|PUNCT],[n|pop] [n|pop] [n|pop] [n|pop] [n|pop] [n|pop .],,,,,,,,,,LilyofLily_Lily020215b_1002
1003,Mother,Lily020215b,you have_to you're birthday has to be a certain like you know the cut off was very wishy washy kinda (replacement:replacement:kind of) .,Lily,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|5|SUBJ 4|5|AUX] [5|0|ROOT] [6|5|XMOD] [7|8|INF] [8|6|XCOMP] [9|10|DET] [10|8|PRED] [11|13|JCT] [12|13|SUBJ] [13|10|CMOD] [14|15|DET] [15|13|OBJ] [16|13|JCT] [17|16|POBJ] [18|19|JCT] [19|13|JCT] [20|22|MOD] [21|22|MOD 22|19|JCT 23|5|PUNCT],[pro:per|you] [mod:aux|have_to] [pro:per|you~aux|be&PRES] [n|+n|birth+n|day] [aux|have&3S] [inf|to] [cop|be] [det:art|a] [adj|certain] [prep|like] [pro:per|you] [v|know] [det:art|the] [n|cut] [prep|off] [cop|be&PAST&13S] [adv|very] [adj|wish&dn-Y] [adj|wash&dn-Y] [adj|kind prep|of .],,,,,,,,,,MotherofLily_Lily020215b_1003
1004,Mother,Lily020215b,like it's November it's December it's January .,Lily,2491.318,2493.43,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED] [5|6|SUBJ 6|4|COMP] [7|6|PRED] [8|9|SUBJ 9|7|COMP] [10|9|PRED 11|3|PUNCT],[conj|like] [pro:per|it~aux|be&3S] [n:prop|November] [pro:per|it~aux|be&3S] [n:prop|December] [pro:per|it~aux|be&3S] [n:prop|January .],,,,,,,,,,MotherofLily_Lily020215b_1004
1005,Mother,Lily020215b,whatever .,Lily,2493.43,2494.078,[],[1|0|INCROOT 2|1|PUNCT],[pro:int|whatever .],,,,,,,,,,MotherofLily_Lily020215b_1005
1006,Lily,Lily020215b,yyy .,Lily,2494.078,2496.181,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_1006
1007,Mother,Lily020215b,it's now September first .,Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|4|JCT] [4|2|PRED] [5|4|JCT 6|2|PUNCT],[pro:per|it~cop|be&3S] [adv|now] [n:prop|September] [adv|first .],,,,,,,,,,MotherofLily_Lily020215b_1007
1008,Mother,Lily020215b,no where and if you're born before September first you're on the young side line after September first you end up on the older side .,Lily,0.0,0.0,[],[1|2|COM] [2|0|ROOT] [3|2|CONJ] [4|6|LINK] [5|6|SUBJ 6|3|COORD] [7|6|PRED] [8|6|JCT] [9|8|POBJ] [10|12|JCT] [11|12|SUBJ 12|6|COMP] [13|12|JCT] [14|17|DET] [15|17|MOD] [16|17|MOD] [17|13|POBJ] [18|22|LINK] [19|22|SUBJ] [20|22|JCT] [21|22|SUBJ] [22|17|CJCT] [23|22|JCT] [24|22|JCT] [25|27|DET] [26|27|MOD] [27|24|POBJ 28|2|PUNCT],[co|no] [adv:int|where] [coord|and] [conj|if] [pro:per|you~cop|be&PRES] [adj|born] [prep|before] [n:prop|September] [adv|first] [pro:per|you~aux|be&PRES] [adv|on] [det:art|the] [adj|young] [adj|side] [n|line] [conj|after] [n:prop|September] [adv|first] [pro:per|you] [v|end] [adv|up] [prep|on] [det:art|the] [adj|old-CP] [n|side .],,,,,,,,,,MotherofLily_Lily020215b_1008
1009,Lily,Lily020215b,I want &-um the stickers .,Lily,2496.181,2504.085,[],[1|2|SUBJ] [2|0|ROOT] [] [3|4|DET] [4|2|OBJ 5|2|PUNCT],[pro:sub|I] [v|want] [] [det:art|the] [n|stick&dv-AGT-PL .],,,,,,,,,,LilyofLily_Lily020215b_1009
1010,Mother,Lily020215b,so I know you put all the stickers in your book .,Lily,2504.085,2507.078,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|3|COMP] [6|8|QUANT] [7|8|DET] [8|5|OBJ] [9|5|JCT] [10|11|MOD] [11|9|POBJ 12|3|PUNCT],[co|so] [pro:sub|I] [v|know] [pro:per|you] [v|put&ZERO] [qn|all] [det:art|the] [n|stick&dv-AGT-PL] [prep|in] [det:poss|your] [n|book .],,,,,,,,,,MotherofLily_Lily020215b_1010
1011,Lily,Lily020215b,no .,Lily,2507.078,2508.436,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,LilyofLily_Lily020215b_1011
1012,Lily,Lily020215b,where'd (replacement:replacement:where did) the stickers go mom ?,Lily,2508.436,2513.996,[],[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|4|OBJ] [6|5|OBJ 7|2|PUNCT],[pro:rel|where v|do&PAST] [det:art|the] [v|sticker-3S] [v|go] [n|mom ?],,,,,,,,,,LilyofLily_Lily020215b_1012
1013,Mother,Lily020215b,they're in your book .,Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT] [4|5|MOD] [5|3|POBJ 6|2|PUNCT],[pro:sub|they~aux|be&PRES] [prep|in] [det:poss|your] [n|book .],,,,,,,,,,MotherofLily_Lily020215b_1013
1014,Lily,Lily020215b,no .,Lily,2513.996,2515.015,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,LilyofLily_Lily020215b_1014
1015,Mother,Lily020215b,I think so .,Lily,2515.015,2516.291,[],[1|2|SUBJ] [2|0|ROOT] [3|2|COM 4|2|PUNCT],[pro:sub|I] [v|think] [co|so .],,,,,,,,,,MotherofLily_Lily020215b_1015
1016,Lily,Lily020215b,no .,Lily,2516.291,2517.556,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,LilyofLily_Lily020215b_1016
1017,Mother,Lily020215b,huh .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|huh .],,,,,,,,,,MotherofLily_Lily020215b_1017
1018,Mother,Lily020215b,I think they are .,Lily,2517.556,2519.223,[],[1|2|SUBJ] [2|0|ROOT] [3|4|SUBJ] [4|2|COMP 5|2|PUNCT],[pro:sub|I] [v|think] [pro:sub|they] [cop|be&PRES .],,,,,,,,,,MotherofLily_Lily020215b_1018
1019,Mother,Lily020215b,I think so .,Lily,2519.223,2524.856,[],[1|2|SUBJ] [2|0|ROOT] [3|2|COM 4|2|PUNCT],[pro:sub|I] [v|think] [co|so .],,,,,,,,,,MotherofLily_Lily020215b_1019
1020,Lily,Lily020215b,yyy yyy .,Lily,2524.858,2530.545,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_1020
1021,Mother,Lily020215b,what are you doing ?,Lily,2530.545,2533.065,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[pro:int|what] [aux|be&PRES] [pro:per|you] [part|do-PRESP ?],,,,,,,,,,MotherofLily_Lily020215b_1021
1022,Mother,Lily020215b,xxx !,Lily,2533.065,2537.946,[],[],[],,,,,,,,,,MotherofLily_Lily020215b_1022
1023,Mother,Lily020215b,oh my gosh .,Lily,2537.946,2540.011,[],[1|3|COM] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[co|oh] [det:poss|my] [co|gosh .],,,,,,,,,,MotherofLily_Lily020215b_1023
1024,Mother,Lily020215b,oh_my_goodness .,Lily,2540.011,2542.568,[],[1|0|INCROOT 2|1|PUNCT],[co|oh_my_goodness .],,,,,,,,,,MotherofLily_Lily020215b_1024
1025,Mother,Lily020215b,be gentle to your bubbles .,Lily,2542.568,2547.785,[],[1|0|ROOT] [2|1|PRED] [3|2|JCT] [4|5|MOD] [5|3|POBJ 6|1|PUNCT],[cop|be] [adj|gentle] [prep|to] [det:poss|your] [n|bubble-PL .],,,,,,,,,,MotherofLily_Lily020215b_1025
1026,Mother,Lily020215b,are you swimming ?,Lily,2547.785,2552.705,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[cop|be&PRES] [pro:per|you] [part|swim-PRESP ?],,,,,,,,,,MotherofLily_Lily020215b_1026
1027,Lily,Lily020215b,yyy .,Lily,2552.706,2555.905,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_1027
1028,Mother,Lily020215b,what are you doing ?,Lily,2555.905,2567.741,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[pro:int|what] [aux|be&PRES] [pro:per|you] [part|do-PRESP ?],,,,,,,,,,MotherofLily_Lily020215b_1028
1029,Mother,Lily020215b,hello .,Lily,2567.743,2570.345,[],[1|0|INCROOT 2|1|PUNCT],[co|hello .],,,,,,,,,,MotherofLily_Lily020215b_1029
1030,Lily,Lily020215b,xxx .,Lily,2570.345,2579.316,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_1030
1031,Mother,Lily020215b,xxx .,Lily,0.0,0.0,[],[],[],,,,,,,,,,MotherofLily_Lily020215b_1031
1032,Lily,Lily020215b,xxx .,Lily,2579.318,2582.425,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_1032
1033,Mother,Lily020215b,xxx .,Lily,0.0,0.0,[],[],[],,,,,,,,,,MotherofLily_Lily020215b_1033
1034,Mother,Lily020215b,you're silly .,Lily,2582.425,2584.341,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:per|you~cop|be&PRES] [adj|silly .],,,,,,,,,,MotherofLily_Lily020215b_1034
1035,Lily,Lily020215b,xxx .,Lily,2584.495,2588.35,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_1035
1036,Mother,Lily020215b,xxx .,Lily,0.0,0.0,[],[],[],,,,,,,,,,MotherofLily_Lily020215b_1036
1037,Mother,Lily020215b,can you show Lily stand up and show Manuela how you put your hands on your hips and make that face .,Lily,2588.35,2593.751,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|SUBJ] [5|3|COMP] [6|5|JCT] [7|5|CONJ] [8|7|COORD] [9|8|XMOD] [10|12|LINK] [11|12|SUBJ] [12|9|CMOD] [13|14|MOD] [14|12|OBJ] [15|12|JCT] [16|17|MOD] [17|15|POBJ] [18|12|CONJ] [19|18|COORD] [20|21|DET] [21|19|OBJ 22|3|PUNCT],[mod|can] [pro:per|you] [v|show] [n:prop|Lily] [v|stand] [adv|up] [coord|and] [n|show] [n:prop|Manuela] [adv:int|how] [pro:per|you] [v|put&ZERO] [det:poss|your] [n|hand-PL] [prep|on] [det:poss|your] [n|hip-PL] [coord|and] [v|make] [pro:dem|that] [n|face .],,,,,,,,,,MotherofLily_Lily020215b_1037
1038,Mother,Lily020215b,wait put your hands on your hips .,Lily,2593.751,2596.358,[],[1|2|COM] [2|0|ROOT] [3|4|MOD] [4|2|OBJ] [5|2|JCT] [6|7|MOD] [7|5|POBJ 8|2|PUNCT],[co|wait] [v|put&ZERO] [det:poss|your] [n|hand-PL] [prep|on] [det:poss|your] [n|hip-PL .],,,,,,,,,,MotherofLily_Lily020215b_1038
1039,Mother,Lily020215b,xxx have you do you put your hands on your hips and make the angry face at mommy ?,Lily,2596.358,2602.543,[],[] [1|0|ROOT] [2|3|SUBJ] [3|1|COMP] [4|3|OBJ] [5|3|XCOMP] [6|7|MOD] [7|5|OBJ] [8|5|JCT] [9|10|MOD] [10|8|POBJ] [11|5|CONJ] [12|11|COORD] [13|15|DET] [14|15|MOD] [15|12|OBJ] [16|15|NJCT] [17|16|POBJ 18|1|PUNCT],[] [v|have] [pro:per|you] [v|do] [pro:per|you] [v|put&ZERO] [det:poss|your] [n|hand-PL] [prep|on] [det:poss|your] [n|hip-PL] [coord|and] [v|make] [det:art|the] [adj|angry] [n|face] [prep|at] [n|mommy ?],,,,,,,,,,MotherofLily_Lily020215b_1039
1040,Lily,Lily020215b,xxx .,Lily,2602.543,2605.543,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_1040
1041,Mother,Lily020215b,and do you go like this ?,Lily,2605.543,2610.15,[],[1|2|LINK] [2|0|ROOT] [3|2|OBJ] [4|2|XCOMP] [5|4|JCT] [6|5|POBJ 7|2|PUNCT],[coord|and] [v|do] [pro:per|you] [v|go] [prep|like] [pro:dem|this ?],,,,,,,,,,MotherofLily_Lily020215b_1041
1042,Mother,Lily020215b,she does that to me sometimes .,Lily,2610.15,2613.903,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|4|POBJ] [6|3|JCT 7|3|PUNCT],[pro:sub|she] [mod|do&3S] [pro:dem|that] [prep|to] [pro:obj|me] [adv|sometimes .],,,,,,,,,,MotherofLily_Lily020215b_1042
1043,Lily,Lily020215b,pop pop pop pop pop .,Lily,2613.903,2618.56,[],[1|5|MOD] [2|5|MOD] [3|5|MOD] [4|5|MOD] [5|0|ROOT 6|5|PUNCT],[n|pop] [n|pop] [n|pop] [n|pop] [n|pop .],,,,,,,,,,LilyofLily_Lily020215b_1043
1044,Mother,Lily020215b,she says xxx xxx xxx like { this (?) } .,Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [] [] [] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[pro:sub|she] [v|say-3S] [] [] [] [prep|like] [pro:dem|this .],,,,,,,,,,MotherofLily_Lily020215b_1044
1045,Mother,Lily020215b,and she was doing it the other night and I was like .,Lily,0.0,0.0,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|OBJ] [6|8|DET] [7|8|QUANT] [8|4|OBJ] [9|11|LINK] [10|11|SUBJ] [11|8|CMOD] [12|11|JCT 13|4|PUNCT],[coord|and] [pro:sub|she] [aux|be&PAST&13S] [part|do-PRESP] [pro:per|it] [det:art|the] [qn|other] [n|night] [coord|and] [pro:sub|I] [cop|be&PAST&13S] [prep|like .],,,,,,,,,,MotherofLily_Lily020215b_1045
1046,Lily,Lily020215b,pop pop pop pop .,Lily,2618.56,2622.398,[],[1|4|MOD] [2|4|MOD] [3|4|MOD] [4|0|ROOT 5|4|PUNCT],[n|pop] [n|pop] [n|pop] [n|pop .],,,,,,,,,,LilyofLily_Lily020215b_1046
1047,Mother,Lily020215b,I said to Don look at your daughter what is she doing and then I look at myself and I'm like .,Lily,2622.398,2626.813,[],[1|2|SUBJ] [2|0|ROOT] [3|5|JCT] [4|5|SUBJ] [5|2|COMP] [6|5|JCT] [7|8|MOD] [8|6|POBJ] [9|12|LINK] [10|12|AUX] [11|12|SUBJ] [12|5|COMP] [13|12|CONJ] [14|16|JCT] [15|16|SUBJ] [16|13|COORD] [17|16|JCT] [18|17|POBJ] [19|16|CONJ] [20|21|SUBJ 21|19|COORD] [22|21|JCT 23|2|PUNCT],[pro:sub|I] [v|say&PAST] [prep|to] [n:prop|Don] [v|look] [prep|at] [det:poss|your] [n|daughter] [pro:int|what] [cop|be&3S] [pro:sub|she] [part|do-PRESP] [coord|and] [adv:tem|then] [pro:sub|I] [v|look] [prep|at] [pro:refl|myself] [coord|and] [pro:sub|I~aux|be&1S] [prep|like .],,,,,,,,,,MotherofLily_Lily020215b_1047
1048,Mother,Lily020215b,you are silly .,Lily,2626.813,2633.665,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:per|you] [cop|be&PRES] [adj|silly .],,,,,,,,,,MotherofLily_Lily020215b_1048
1049,Mother,Lily020215b,you are so silly .,Lily,2633.665,2636.33,[],[1|2|SUBJ] [2|0|ROOT] [3|4|JCT] [4|2|PRED 5|2|PUNCT],[pro:per|you] [cop|be&PRES] [adv|so] [adj|silly .],,,,,,,,,,MotherofLily_Lily020215b_1049
1050,Mother,Lily020215b,Lily what do you like to drink when you go to the mall ?,Lily,2636.33,2638.745,[],[1|0|INCROOT] [2|1|XCOMP] [3|4|AUX] [4|2|OBJ] [5|4|COM] [6|7|INF] [7|5|XCOMP] [8|10|LINK] [9|10|SUBJ] [10|7|CJCT] [11|10|JCT] [12|13|DET] [13|11|POBJ 14|1|PUNCT],[n:prop|Lily] [pro:int|what] [mod|do] [pro:per|you] [co|like] [inf|to] [n|drink] [conj|when] [pro:per|you] [v|go] [prep|to] [det:art|the] [n|mall ?],,,,,,,,,,MotherofLily_Lily020215b_1050
1051,Lily,Lily020215b,yyy .,Lily,2638.745,2639.548,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_1051
1052,Mother,Lily020215b,what's that drink that you like to get ?,Lily,2639.548,2641.611,[],[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|PRED] [5|7|LINK] [6|7|SUBJ] [7|4|CMOD] [8|9|INF] [9|7|XCOMP 10|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that] [n|drink] [pro:rel|that] [pro:per|you] [v|like] [inf|to] [v|get ?],,,,,,,,,,MotherofLily_Lily020215b_1052
1053,Mother,Lily020215b,with the straw that you got yesterday ?,Lily,2641.611,2642.943,[],[1|0|INCROOT] [2|3|DET] [3|1|POBJ] [4|6|LINK] [5|6|SUBJ] [6|3|CMOD] [7|6|JCT 8|1|PUNCT],[prep|with] [det:art|the] [n|straw] [pro:rel|that] [pro:per|you] [part|get&PASTP] [adv:tem|yesterday ?],,,,,,,,,,MotherofLily_Lily020215b_1053
1054,Mother,Lily020215b,orange ?,Lily,2642.943,2644.41,[],[1|0|INCROOT 2|1|PUNCT],[adj|orange ?],,,,,,,,,,MotherofLily_Lily020215b_1054
1055,Lily,Lily020215b,Julius .,Lily,2644.41,2646.71,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Julius .],,,,,,,,,,LilyofLily_Lily020215b_1055
1056,Mother,Lily020215b,Julius .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Julius .],,,,,,,,,,MotherofLily_Lily020215b_1056
1057,Mother,Lily020215b,orange Julius .,Lily,2646.71,2647.81,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|orange] [n:prop|Julius .],,,,,,,,,,MotherofLily_Lily020215b_1057
1058,Lily,Lily020215b,and yyy and mommy take it .,Lily,2647.81,2652.126,[],[1|4|LINK] [] [2|4|LINK] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[coord|and] [] [coord|and] [n|mommy] [v|take] [pro:per|it .],,,,,,,,,,LilyofLily_Lily020215b_1058
1059,Mother,Lily020215b,and mommy tastes it .,Lily,2652.126,2653.745,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[coord|and] [n|mommy] [v|taste-3S] [pro:per|it .],,,,,,,,,,MotherofLily_Lily020215b_1059
1060,Mother,Lily020215b,I didn't take it .,Lily,2653.745,2655.775,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[pro:sub|I] [mod|do&PAST~neg|not] [v|take] [pro:per|it .],,,,,,,,,,MotherofLily_Lily020215b_1060
1061,Mother,Lily020215b,I just wanted a lil (replacement:replacement:little) sip right ?,Lily,2655.775,2658.413,[],[1|3|SUBJ] [2|3|JCT] [3|0|ROOT] [4|6|DET] [5|6|MOD] [6|3|OBJ] [7|6|POSTMOD 8|3|PUNCT],[pro:sub|I] [adv|just] [v|want-PAST] [det:art|a] [adj|little] [n|sip] [adj|right ?],,,,,,,,,,MotherofLily_Lily020215b_1061
1062,Mother,Lily020215b,I gave it back to you right ?,Lily,2658.413,2659.686,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|2|JCT] [5|2|JCT] [6|7|MOD] [7|5|POBJ 8|2|PUNCT],[pro:sub|I] [v|give&PAST] [pro:per|it] [adv|back] [prep|to] [pro:per|you] [n|right ?],,,,,,,,,,MotherofLily_Lily020215b_1062
1063,Lily,Lily020215b,and I yyy and you take it .,Lily,2659.686,2663.783,[],[1|5|LINK] [2|5|SUBJ] [] [3|5|LINK] [4|5|SUBJ] [5|0|ROOT] [6|5|OBJ 7|5|PUNCT],[coord|and] [pro:sub|I] [] [coord|and] [pro:per|you] [v|take] [pro:per|it .],,,,,,,,,,LilyofLily_Lily020215b_1063
1064,Mother,Lily020215b,apparently according to her and you take it .,Lily,2663.783,2668.143,[],[1|2|JCT] [2|0|ROOT] [3|2|JCT] [4|3|POBJ] [5|7|LINK] [6|7|SUBJ] [7|2|CJCT] [8|7|OBJ 9|2|PUNCT],[adv|apparent&dadj-LY] [part|accord-PRESP] [prep|to] [pro:obj|her] [coord|and] [pro:per|you] [v|take] [pro:per|it .],,,,,,,,,,MotherofLily_Lily020215b_1064
1065,CameraOperator,Lily020215b,that's the part she remembers .,Lily,2668.143,2672.433,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED] [5|6|SUBJ] [6|4|CMOD 7|2|PUNCT],[pro:dem|that~cop|be&3S] [det:art|the] [n|part] [pro:sub|she] [v|remember-3S .],,,,,,,,,,CameraOperatorofLily_Lily020215b_1065
1066,Mother,Lily020215b,exactly .,Lily,2672.433,2674.163,[],[1|0|INCROOT 2|1|PUNCT],[adv|exact&dadj-LY .],,,,,,,,,,MotherofLily_Lily020215b_1066
1067,Mother,Lily020215b,Lily what are your favorite foods ?,Lily,2674.163,2675.908,[],[1|6|LINK] [2|6|SUBJ] [3|6|AUX] [4|6|MOD] [5|6|MOD] [6|0|ROOT 7|6|PUNCT],[n:prop|Lily] [pro:int|what] [aux|be&PRES] [det:poss|your] [n|favorite] [n|food-PL ?],,,,,,,,,,MotherofLily_Lily020215b_1067
1068,Mother,Lily020215b,what do you like to eat ?,Lily,2675.908,2676.943,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|6|INF] [6|4|XCOMP 7|4|PUNCT],[pro:int|what] [mod|do] [pro:per|you] [v|like] [inf|to] [v|eat ?],,,,,,,,,,MotherofLily_Lily020215b_1068
1069,Lily,Lily020215b,yyy yyy .,Lily,2676.955,2680.82,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_1069
1070,Mother,Lily020215b,dea_dea@c .,Lily,2680.82,2681.851,[],[1|0|INCROOT 2|1|PUNCT],[chi|dea_dea .],,,,,,,,,,MotherofLily_Lily020215b_1070
1071,Mother,Lily020215b,really I like dea_dea@c too .,Lily,2681.851,2684.875,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|4|PQ 6|3|PUNCT],[adv|real&dadj-LY] [pro:sub|I] [v|like] [chi|dea_dea] [post|too .],,,,,,,,,,MotherofLily_Lily020215b_1071
1072,Lily,Lily020215b,I like juice .,Lily,2684.875,2686.245,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:sub|I] [v|like] [n|juice .],,,,,,,,,,LilyofLily_Lily020215b_1072
1073,Mother,Lily020215b,you like juice .,Lily,2686.245,2687.293,[],[1|3|SUBJ] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[pro:per|you] [conj|like] [n|juice .],,,,,,,,,,MotherofLily_Lily020215b_1073
1074,Lily,Lily020215b,and water .,Lily,2687.293,2688.445,[],[1|0|INCROOT] [2|1|COORD 3|1|PUNCT],[coord|and] [n|water .],,,,,,,,,,LilyofLily_Lily020215b_1074
1075,Mother,Lily020215b,and water .,Lily,2688.445,2689.42,[],[1|0|INCROOT] [2|1|COORD 3|1|PUNCT],[coord|and] [n|water .],,,,,,,,,,MotherofLily_Lily020215b_1075
1076,Lily,Lily020215b,and I like crayons .,Lily,2689.42,2693.236,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[coord|and] [pro:sub|I] [v|like] [n|crayon-PL .],,,,,,,,,,LilyofLily_Lily020215b_1076
1077,Mother,Lily020215b,you like crayons .,Lily,2693.236,2694.86,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:per|you] [v|like] [n|crayon-PL .],,,,,,,,,,MotherofLily_Lily020215b_1077
1078,Mother,Lily020215b,I like crayons to but not to eat .,Lily,2694.86,2696.78,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|2|JCT] [5|8|LINK] [6|5|NEG] [7|8|INF] [8|2|CJCT 9|2|PUNCT],[pro:sub|I] [v|like] [v|crayon-3S] [prep|to] [conj|but] [neg|not] [inf|to] [v|eat .],,,,,,,,,,MotherofLily_Lily020215b_1078
1079,Mother,Lily020215b,to play with .,Lily,0.0,0.0,[],[1|2|INF] [2|0|ROOT] [3|2|JCT 4|2|PUNCT],[inf|to] [v|play] [prep|with .],,,,,,,,,,MotherofLily_Lily020215b_1079
1080,Lily,Lily020215b,I like crayons to draw and yyy stickers .,Lily,2696.78,2702.635,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|5|INF] [5|3|XCOMP] [6|5|CONJ] [] [7|6|COORD 8|2|PUNCT],[pro:sub|I] [v|like] [n|crayon-PL] [inf|to] [v|draw] [coord|and] [] [v|sticker-3S .],,,,,,,,,,LilyofLily_Lily020215b_1080
1081,Mother,Lily020215b,you like to draw and you like to put stickers on your paper .,Lily,2702.635,2708.315,[],[1|2|SUBJ] [2|0|ROOT] [3|4|INF] [4|2|XCOMP] [5|7|LINK] [6|7|SUBJ] [7|4|COMP] [8|9|INF] [9|7|XCOMP] [10|9|OBJ] [11|9|JCT] [12|13|MOD] [13|11|POBJ 14|2|PUNCT],[pro:per|you] [v|like] [inf|to] [v|draw] [coord|and] [pro:per|you] [v|like] [inf|to] [v|put&ZERO] [v|sticker-3S] [prep|on] [det:poss|your] [n|paper .],,,,,,,,,,MotherofLily_Lily020215b_1081
1082,Mother,Lily020215b,and do you like asparagus ?,Lily,2708.315,2714.61,[],[1|2|LINK] [2|0|ROOT] [3|2|OBJ] [4|5|COM] [5|2|OBJ 6|2|PUNCT],[coord|and] [v|do] [pro:per|you] [co|like] [n|asparagus ?],,,,,,,,,,MotherofLily_Lily020215b_1082
1083,Mother,Lily020215b,I don't like anything but my bubbles .,Lily,2714.611,2716.875,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|5|COM] [5|0|ROOT] [6|5|CONJ] [7|8|MOD] [8|6|COORD 9|5|PUNCT],[pro:sub|I] [mod|do~neg|not] [co|like] [pro:indef|anything] [conj|but] [det:poss|my] [n|bubble-PL .],,,,,,,,,,MotherofLily_Lily020215b_1083
1084,Mother,Lily020215b,do you like tuna fish ?,Lily,2716.875,2722.521,[],[1|5|AUX] [2|5|SUBJ] [3|5|COM] [4|5|MOD] [5|0|ROOT 6|5|PUNCT],[mod|do] [pro:per|you] [co|like] [n|tuna] [n|fish ?],,,,,,,,,,MotherofLily_Lily020215b_1084
