Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
658,Naima,Naima020411,yyy she's gonna (t:t:trail off),Naima,1862.538,1871.458,[],[] [1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[] [pro:sub|she~aux|be&3S] [mod:aux|gonna (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima020411_658
659,Grandmother,Naima020411,her hands stick together .,Naima,1871.458,1875.498,[],[1|2|MOD] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT 5|3|PUNCT],[det:poss|her] [n|hand-PL] [v|stick] [adv|together .],,,,,,,,,,GrandmotherofNaima_Naima020411_659
660,Naima,Naima020411,yyy (t:t:trail off),Naima,1875.498,1878.503,[],[],[],,,,,,,,,,NaimaofNaima_Naima020411_660
661,Naima,Naima020411,"where'd that (.) green (.) doll yyy , dolly dress (t:t:trail off)",Naima,1878.503,1883.503,[],[1|5|LINK 2|5|AUX] [3|5|DET] [4|5|MOD] [5|8|MOD] [6|5|LP] [7|8|MOD] [8|0|ROOT 9|8|PUNCT],[adv:int|where~mod|genmod] [pro:dem|that] [n|green] [n|doll] [cm|cm] [n|doll-DIM] [n|dress (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima020411_661
662,Naima,Naima020411,dress go ?,Naima,1883.503,1885.863,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[n|dress] [v|go ?],,,,,,,,,,NaimaofNaima_Naima020411_662
663,Naima,Naima020411,where did it go ?,Naima,1885.703,1888.4,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[adv:int|where] [mod|do&PAST] [pro:per|it] [v|go ?],,,,,,,,,,NaimaofNaima_Naima020411_663
664,Grandmother,Naima020411,"oh , there , your dolly , your dolly's right over there with her yellow dress .",Naima,1888.4,1892.65,[],[1|6|COM 2|1|LP] [3|6|JCT 4|3|LP] [5|6|MOD] [6|0|ROOT 7|6|LP] [8|9|MOD] [9|6|ENUM 10|9|POSS] [11|12|JCT] [12|9|JCT] [13|12|POBJ] [14|13|JCT] [15|17|MOD] [16|17|MOD] [17|14|POBJ 18|6|PUNCT],[co|oh cm|cm] [adv|there cm|cm] [det:poss|your] [n|doll-DIM cm|cm] [det:poss|your] [n|doll-DIM~poss|s] [adv|right] [prep|over] [adv|there] [prep|with] [det:poss|her] [adj|yellow] [n|dress .],,,,,,,,,,GrandmotherofNaima_Naima020411_664
665,Naima,Naima020411,yyy { other (?) } baby came to xxx .,Naima,1892.65,1901.5,[],[] [1|2|QUANT] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|3|PUNCT],[] [qn|other] [n|baby] [v|come&PAST] [prep|to] [.],,,,,,,,,,NaimaofNaima_Naima020411_665
666,Naima,Naima020411,you can take it off (.) her .,Naima,1901.5,1904.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|5|POBJ 7|3|PUNCT],[pro:per|you] [mod|can] [v|take] [pro:per|it] [prep|off] [pro:obj|her .],,,,,,,,,,NaimaofNaima_Naima020411_666
667,Grandmother,Naima020411,you can take it off the dolly ?,Naima,1904.0,1905.743,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|7|DET] [7|5|POBJ 8|3|PUNCT],[pro:per|you] [mod|can] [v|take] [pro:per|it] [prep|off] [det:art|the] [n|doll-DIM ?],,,,,,,,,,GrandmotherofNaima_Naima020411_667
668,Naima,Naima020411,you can put it on her .,Naima,1905.743,1907.2,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|5|POBJ 7|3|PUNCT],[0pro|you] [n|can] [v|put&ZERO] [pro:per|it] [prep|on] [pro:obj|her .],,,,,,,,,,NaimaofNaima_Naima020411_668
669,Grandmother,Naima020411,and put it on her .,Naima,1907.2,1908.631,[],[1|2|LINK] [2|0|ROOT] [3|2|OBJ] [4|2|JCT] [5|4|POBJ 6|2|PUNCT],[coord|and] [v|put&ZERO] [pro:per|it] [prep|on] [pro:obj|her .],,,,,,,,,,GrandmotherofNaima_Naima020411_669
670,Naima,Naima020411,yes .,Naima,1908.631,1910.106,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,NaimaofNaima_Naima020411_670
671,Grandmother,Naima020411,okay .,Naima,1910.106,1911.105,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,GrandmotherofNaima_Naima020411_671
672,Grandmother,Naima020411,she's gonna be all dressed up .,Naima,1911.105,1914.261,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|6|JCT] [6|4|PRED] [7|6|JCT 8|4|PUNCT],[pro:sub|she~aux|be&3S] [mod:aux|gonna] [cop|be] [adv|all] [part|dress-PASTP] [adv|up .],,,,,,,,,,GrandmotherofNaima_Naima020411_672
673,Naima,Naima020411,"yyy , yyy and she's going to (.) nurse .",Naima,1914.261,1917.7,[],[1|0|INCROOT] [] [2|5|LINK] [3|5|SUBJ 4|5|AUX] [5|1|CJCT] [6|5|JCT] [7|6|POBJ 8|1|PUNCT],[cm|cm] [] [coord|and] [pro:sub|she~aux|be&3S] [part|go-PRESP] [prep|to] [n|nurse .],,,,,,,,,,NaimaofNaima_Naima020411_673
674,Grandmother,Naima020411,she's gonna nurse ?,Naima,1917.7,1918.99,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT 5|4|PUNCT],[pro:sub|she~aux|be&3S] [mod:aux|gonna] [v|nurse ?],,,,,,,,,,GrandmotherofNaima_Naima020411_674
675,Grandmother,Naima020411,mm <o>kay .,Naima,1918.99,1919.7,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|mm] [co|okay .],,,,,,,,,,GrandmotherofNaima_Naima020411_675
676,Naima,Naima020411,with her mommy koala .,Naima,1919.7,1921.45,[],[1|0|INCROOT] [2|4|MOD] [3|4|MOD] [4|1|POBJ 5|1|PUNCT],[prep|with] [det:poss|her] [n|mommy] [n|koala .],,,,,,,,,,NaimaofNaima_Naima020411_676
677,Grandmother,Naima020411,with mommy koala .,Naima,1921.45,1922.7,[],[1|0|INCROOT] [2|3|MOD] [3|1|POBJ 4|1|PUNCT],[prep|with] [n|mommy] [n|koala .],,,,,,,,,,GrandmotherofNaima_Naima020411_677
678,Naima,Naima020411,"she's going to eat , eat eucalyptus .",Naima,1922.7,1926.876,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|INF] [5|3|XCOMP 6|7|SUBJ] [7|5|COMP] [8|7|OBJ 9|3|PUNCT],[pro:sub|she~aux|be&3S] [part|go-PRESP] [inf|to] [v|eat cm|cm] [v|eat] [n|eucalyptus .],,,,,,,,,,NaimaofNaima_Naima020411_678
679,Grandmother,Naima020411,"she's gonna eat eucalyptus , oh .",Naima,1926.876,1929.0,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|4|OBJ 6|4|LP] [7|4|COM 8|4|PUNCT],[pro:sub|she~aux|be&3S] [mod:aux|gonna] [v|eat] [n|eucalyptus cm|cm] [co|oh .],,,,,,,,,,GrandmotherofNaima_Naima020411_679
680,Naima,Naima020411,koala eat eucalyptus .,Naima,1929.0,1930.661,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[n|koala] [v|eat] [n|eucalyptus .],,,,,,,,,,NaimaofNaima_Naima020411_680
681,Grandmother,Naima020411,mhm .,Naima,1930.661,1931.436,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,GrandmotherofNaima_Naima020411_681
682,Grandmother,Naima020411,did you see a koala at the zoo ?,Naima,1931.436,1934.6,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|5|NJCT] [7|8|DET] [8|6|POBJ 9|3|PUNCT],[v|do&PAST] [pro:per|you] [v|see] [det:art|a] [n|koala] [prep|at] [det:art|the] [n|zoo ?],,,,,,,,,,GrandmotherofNaima_Naima020411_682
683,Naima,Naima020411,yes .,Naima,1934.6,1935.9,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,NaimaofNaima_Naima020411_683
684,Grandmother,Naima020411,was there just one or was there a mommy and a baby ?,Naima,1935.9,1940.038,[],[1|0|ROOT] [2|1|JCT] [3|4|JCT] [4|1|PRED] [5|4|CONJ] [6|5|COORD] [7|6|JCT] [8|9|DET] [9|7|OBJ] [10|9|CONJ] [11|12|DET] [12|10|COORD 13|1|PUNCT],[cop|be&PAST&13S] [adv|there] [adv|just] [det:num|one] [coord|or] [cop|be&PAST&13S] [adv|there] [det:art|a] [n|mommy] [coord|and] [det:art|a] [n|baby ?],,,,,,,,,,GrandmotherofNaima_Naima020411_684
685,Naima,Naima020411,xxx mommy and a baby .,Naima,1940.038,1941.773,[],[] [1|0|INCROOT] [2|1|CONJ] [3|4|DET] [4|2|COORD 5|1|PUNCT],[] [n|mommy] [coord|and] [det:art|a] [n|baby .],,,,,,,,,,NaimaofNaima_Naima020411_685
686,Grandmother,Naima020411,"there , baby koala's (replacement:replacement:koala is) all dressed now .",Naima,1941.773,1945.98,[],[1|7|JCT 2|1|LP] [3|4|MOD] [4|7|SUBJ 5|7|AUX] [6|7|JCT] [7|0|ROOT] [8|7|JCT 9|7|PUNCT],[adv|there cm|cm] [n|baby] [n|koala aux|be&3S] [adv|all] [part|dress-PASTP] [adv|now .],,,,,,,,,,GrandmotherofNaima_Naima020411_686
687,Naima,Naima020411,"no , she want , needs to (t:t:trail off)",Naima,1945.98,1951.041,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT 5|4|LP] [6|4|CJCT] [7|6|JCT 8|4|PUNCT],[co|no cm|cm] [pro:sub|she] [v|want cm|cm] [v|need-3S] [prep|to (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima020411_687
688,Naima,Naima020411,she's nursing .,Naima,1951.041,1952.7,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT 4|3|PUNCT],[pro:sub|she~aux|be&3S] [part|nurse-PRESP .],,,,,,,,,,NaimaofNaima_Naima020411_688
689,Grandmother,Naima020411,she's nursing ?,Naima,1952.7,1953.775,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT 4|3|PUNCT],[pro:sub|she~aux|be&3S] [part|nurse-PRESP ?],,,,,,,,,,GrandmotherofNaima_Naima020411_689
690,Naima,Naima020411,she needs to (.) do that .,Naima,1953.775,1956.123,[],[1|2|SUBJ] [2|0|ROOT] [3|4|INF] [4|2|XCOMP] [5|4|OBJ 6|2|PUNCT],[pro:sub|she] [v|need-3S] [inf|to] [v|do] [pro:dem|that .],,,,,,,,,,NaimaofNaima_Naima020411_690
691,Naima,Naima020411,"it affected by the humidity , the dress is affected by the humidity .",Naima,1956.123,1961.7,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|5|DET] [5|3|POBJ 6|5|LP] [7|8|DET] [8|10|SUBJ] [9|10|AUX] [10|2|XJCT] [11|10|JCT] [12|13|DET] [13|11|POBJ 14|2|PUNCT],[pro:per|it] [v|affect-PAST] [prep|by] [det:art|the] [n|humidity cm|cm] [det:art|the] [n|dress] [aux|be&3S] [part|affect-PASTP] [prep|by] [det:art|the] [n|humidity .],,,,,,,,,,NaimaofNaima_Naima020411_691
692,Grandmother,Naima020411,oh the dress is affected by the humidity .,Naima,1961.903,1963.8,[],[1|5|COM] [2|3|DET] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|JCT] [7|8|DET] [8|6|POBJ 9|5|PUNCT],[co|oh] [det:art|the] [n|dress] [aux|be&3S] [part|affect-PASTP] [prep|by] [det:art|the] [n|humidity .],,,,,,,,,,GrandmotherofNaima_Naima020411_692
693,Naima,Naima020411,yes .,Naima,1963.8,1964.9,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,NaimaofNaima_Naima020411_693
694,Naima,Naima020411,that's what xxx .,Naima,1964.9,1971.055,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|2|PUNCT],[pro:dem|that~cop|be&3S] [pro:int|what] [.],,,,,,,,,,NaimaofNaima_Naima020411_694
695,Grandmother,Naima020411,just like your door stuck shut because it was affected by the humidity .,Naima,0.0,0.0,[],[1|6|JCT] [2|1|JCT] [3|4|MOD] [4|5|SUBJ] [5|2|POBJ] [6|0|ROOT] [7|10|LINK] [8|10|SUBJ] [9|10|AUX] [10|6|CJCT] [11|10|JCT] [12|13|DET] [13|11|POBJ 14|6|PUNCT],[adv|just] [prep|like] [det:poss|your] [n|door] [v|stick&PAST] [part|shut&PASTP] [conj|because] [pro:per|it] [aux|be&PAST&13S] [part|affect-PASTP] [prep|by] [det:art|the] [n|humidity .],,,,,,,,,,GrandmotherofNaima_Naima020411_695
696,Naima,Naima020411,why that affected by humidity ?,Naima,1971.055,1975.281,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|4|POBJ 6|3|PUNCT],[adv:int|why] [det:dem|that] [v|affect-PAST] [prep|by] [n|humidity ?],,,,,,,,,,NaimaofNaima_Naima020411_696
697,Grandmother,Naima020411,why ?,Naima,1975.281,1976.431,[],[1|0|INCROOT 2|1|PUNCT],[adv:int|why ?],,,,,,,,,,GrandmotherofNaima_Naima020411_697
698,Grandmother,Naima020411,because there's moisture .,Naima,1976.431,1978.766,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|3|PUNCT],[conj|because] [pro:exist|there~cop|be&3S] [n|moisture .],,,,,,,,,,GrandmotherofNaima_Naima020411_698
699,Grandmother,Naima020411,there's water in the air .,Naima,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|2|JCT] [5|6|DET] [6|4|POBJ 7|2|PUNCT],[pro:exist|there~cop|be&3S] [n|water] [prep|in] [det:art|the] [n|air .],,,,,,,,,,GrandmotherofNaima_Naima020411_699
700,Naima,Naima020411,yyy (t:t:trail off),Naima,1978.766,1980.398,[],[],[],,,,,,,,,,NaimaofNaima_Naima020411_700
701,Naima,Naima020411,water moisture .,Naima,1980.398,1982.591,Original Orthography: m:oisture[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|water] [n|moisture .],,,,,,,,,,NaimaofNaima_Naima020411_701
702,Grandmother,Naima020411,yeah .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,GrandmotherofNaima_Naima020411_702
703,Naima,Naima020411,why ?,Naima,1982.591,1983.705,[],[1|0|INCROOT 2|1|PUNCT],[adv:int|why ?],,,,,,,,,,NaimaofNaima_Naima020411_703
704,Grandmother,Naima020411,water and moisture .,Naima,1983.705,1985.061,[],[1|0|INCROOT] [2|1|CONJ] [3|2|COORD 4|1|PUNCT],[n|water] [coord|and] [n|moisture .],,,,,,,,,,GrandmotherofNaima_Naima020411_704
705,Grandmother,Naima020411,in the air and it swells things up .,Naima,1985.061,1988.071,[],[1|0|INCROOT] [2|3|DET] [3|1|POBJ] [4|1|CONJ] [5|6|SUBJ] [6|4|COORD] [7|6|OBJ] [8|6|JCT 9|1|PUNCT],[prep|in] [det:art|the] [n|air] [coord|and] [pro:per|it] [v|swell-3S] [n|thing-PL] [adv|up .],,,,,,,,,,GrandmotherofNaima_Naima020411_705
706,Grandmother,Naima020411,so that's why it sticks .,Naima,1988.071,1990.943,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|6|LINK] [5|6|SUBJ] [6|3|PRED 7|3|PUNCT],[co|so] [pro:dem|that~cop|be&3S] [adv:int|why] [pro:per|it] [v|stick-3S .],,,,,,,,,,GrandmotherofNaima_Naima020411_706
707,Grandmother,Naima020411,cause (replacement:replacement:because) it made your door a little bit bigger .,Naima,1990.943,1994.171,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|MOD] [5|3|OBJ] [6|8|DET] [7|8|MOD] [8|3|JCT] [9|8|POSTMOD 10|3|PUNCT],[conj|because] [pro:per|it] [v|make&PAST] [det:poss|your] [n|door] [det:art|a] [adj|little] [n|bit] [adj|big-CP .],,,,,,,,,,GrandmotherofNaima_Naima020411_707
708,Naima,Naima020411,why yyy made (t:t:trail off),Naima,1994.171,1997.25,[],[1|2|LINK] [] [2|0|ROOT 3|2|PUNCT],[adv:int|why] [] [v|make&PAST (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima020411_708
709,Grandmother,Naima020411,and that's why it was sticking .,Naima,0.0,0.0,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|7|LINK] [5|7|SUBJ] [6|7|AUX] [7|3|PRED 8|3|PUNCT],[coord|and] [pro:dem|that~cop|be&3S] [adv:int|why] [pro:per|it] [aux|be&PAST&13S] [part|stick-PRESP .],,,,,,,,,,GrandmotherofNaima_Naima020411_709
710,Naima,Naima020411,"yyy , that , that's why (t:t:trail off)",Naima,1997.25,2002.905,[],[1|0|INCROOT] [2|5|LINK 3|2|LP] [4|5|SUBJ 5|1|CMOD] [6|5|PRED 7|1|PUNCT],[cm|cm] [pro:rel|that cm|cm] [pro:dem|that~cop|be&3S] [adv:int|why (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima020411_710
711,Naima,Naima020411,"yyy is yyy , is , yyy he , he , he's all dressed up to go , he's all dressed up to go to the movie .",Naima,2002.905,2012.863,[],[] [1|12|AUX] [2|1|LP] [3|12|AUX 4|3|LP] [] [5|12|JCT 6|5|LP] [7|12|SUBJ 8|7|LP] [9|10|SUBJ 10|12|AUX] [11|12|JCT] [12|0|ROOT] [13|12|JCT] [14|15|INF] [15|12|XCOMP 16|15|LP] [17|18|SUBJ 18|12|CJCT] [19|20|JCT] [20|18|PRED] [21|20|JCT] [22|23|INF] [23|20|XCOMP] [24|23|JCT] [25|26|DET] [26|24|POBJ 27|12|PUNCT],[] [cop|be&3S] [cm|cm] [aux|be&3S cm|cm] [] [pro:sub|he cm|cm] [pro:sub|he cm|cm] [pro:sub|he~cop|be&3S] [adv|all] [part|dress-PASTP] [adv|up] [inf|to] [v|go cm|cm] [pro:sub|he~cop|be&3S] [adv|all] [part|dress-PASTP] [adv|up] [inf|to] [v|go] [prep|to] [det:art|the] [n|movie .],,,,,,,,,,NaimaofNaima_Naima020411_711
712,Grandmother,Naima020411,to the movie .,Naima,2012.863,2014.4,[],[1|0|INCROOT] [2|3|DET] [3|1|POBJ 4|1|PUNCT],[prep|to] [det:art|the] [n|movie .],,,,,,,,,,GrandmotherofNaima_Naima020411_712
713,Naima,Naima020411,"yyy his , his mommy and daddy are yyy , gonna (t:t:trail off)",Naima,2014.4,2019.776,[],[] [1|4|MOD 2|1|LP] [3|4|MOD] [4|7|SUBJ] [5|4|CONJ] [6|5|COORD] [7|0|ROOT] [8|7|LP] [9|7|ENUM 10|7|PUNCT],[] [det:poss|his cm|cm] [det:poss|his] [n|mommy] [coord|and] [n|daddy] [cop|be&PRES] [cm|cm] [mod:aux|gonna (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima020411_713
714,Naima,Naima020411,here comes the xxx bear .,Naima,2019.776,2022.91,[],[1|2|JCT] [2|0|ROOT] [3|4|DET] [] [4|2|OBJ 5|2|PUNCT],[adv|here] [v|come-3S] [det:art|the] [] [n|bear .],,,,,,,,,,NaimaofNaima_Naima020411_714
715,Naima,Naima020411,Griz { is (?) } the xxx bear .,Naima,2022.91,2027.11,unsure about i[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [] [4|2|PRED 5|2|PUNCT],[n:prop|Griz] [cop|be&3S] [det:art|the] [] [n|bear .],,,,,,,,,,NaimaofNaima_Naima020411_715
716,Naima,Naima020411,his mommy and daddy are (t:t:trail off),Naima,2027.11,2031.675,[],[1|2|MOD] [2|5|SUBJ] [3|2|CONJ] [4|3|COORD] [5|0|ROOT 6|5|PUNCT],[det:poss|his] [n|mommy] [coord|and] [n|daddy] [cop|be&PRES (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima020411_716
717,Naima,Naima020411,are at the (t:t:trail off),Naima,2031.675,2033.265,[],[1|0|ROOT] [2|1|JCT] [3|2|POBJ 4|1|PUNCT],[cop|be&PRES] [prep|at] [det:art|the (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima020411_717
718,Naima,Naima020411,"at the movies , they're gonna go pick up their daddy , from (t:t:trail off)",Naima,2033.265,2039.226,Original Orthography: mo:vies[],[1|9|LINK] [2|3|DET] [3|1|POBJ 4|1|LP] [5|9|SUBJ 6|9|AUX] [7|9|AUX] [8|9|SRL] [9|0|ROOT] [10|9|JCT] [11|12|MOD] [12|9|OBJ 13|12|LP] [14|9|JCT 15|9|PUNCT],[prep|at] [det:art|the] [n|movie-PL cm|cm] [pro:sub|they~aux|be&PRES] [mod:aux|gonna] [v|go] [v|pick] [adv|up] [det:poss|their] [n|daddy cm|cm] [prep|from (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima020411_718
719,Naima,Naima020411,"they're gonna go pick , pick (t:t:trail off)",Naima,2039.226,2041.688,[],[1|5|SUBJ 2|5|AUX] [3|5|AUX] [4|5|SRL] [5|0|ROOT 6|5|LP] [7|5|ENUM 8|5|PUNCT],[pro:sub|they~aux|be&PRES] [mod:aux|gonna] [v|go] [v|pick cm|cm] [v|pick (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima020411_719
720,Naima,Naima020411,{ Tigger (?) } .,Naima,2041.688,2043.676,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Tigger .],,,,,,,,,,NaimaofNaima_Naima020411_720
721,Naima,Naima020411,Tigger and Griz need to lie down in the stroller .,Naima,2043.676,2048.245,[],[1|0|INCROOT] [2|4|LINK] [3|4|SUBJ] [4|1|CJCT] [5|4|JCT] [6|5|POBJ] [7|4|JCT] [8|4|JCT] [9|10|DET] [10|8|POBJ 11|1|PUNCT],[n:prop|Tigger] [coord|and] [n:prop|Griz] [v|need] [prep|to] [n|lie] [adv|down] [prep|in] [det:art|the] [n|stroll&dv-AGT .],,,,,,,,,,NaimaofNaima_Naima020411_721
722,Grandmother,Naima020411,I don't think both of them will fit if you put them laying down .,Naima,2048.232,2056.699,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|4|OBJ] [6|5|NJCT] [7|6|POBJ] [8|9|AUX] [9|6|POBJ] [10|12|LINK] [11|12|SUBJ] [12|4|CJCT] [13|12|OBJ] [14|12|OBJ] [15|14|JCT 16|4|PUNCT],[pro:sub|I] [mod|do~neg|not] [v|think] [qn|both] [prep|of] [pro:obj|them] [mod|will] [v|fit&ZERO] [conj|if] [pro:per|you] [v|put&ZERO] [pro:obj|them] [part|lay-PRESP] [adv|down .],,,,,,,,,,GrandmotherofNaima_Naima020411_722
723,Naima,Naima020411,"yyy , yyy Griz , he , he (t:t:trail off)",Naima,2056.699,2064.17,[],[1|0|INCROOT] [] [2|6|JCT 3|2|LP] [4|6|SUBJ 5|4|LP] [6|1|OM 7|1|PUNCT],[cm|cm] [] [n:prop|Griz cm|cm] [pro:sub|he cm|cm] [pro:sub|he (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima020411_723
724,Grandmother,Naima020411,"what , what does he need ?",Naima,0.0,0.0,[],[1|4|LINK 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|6|SUBJ] [6|4|COMP 7|4|PUNCT],[pro:int|what cm|cm] [det:int|what] [v|do&3S] [pro:sub|he] [v|need ?],,,,,,,,,,GrandmotherofNaima_Naima020411_724
725,Naima,Naima020411,he needs (.) his (t:t:trail off),Naima,2064.17,2066.5,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:sub|he] [v|need-3S] [det:poss|his (mt:trail off)],,,,,,,,,,NaimaofNaima_Naima020411_725
726,Naima,Naima020411,"his blanket to go in the , my stroller .",Naima,2066.5,2069.918,[],[1|2|MOD] [2|0|INCROOT] [3|4|INF] [4|2|XCOMP] [5|4|JCT] [6|9|DET 7|6|LP] [8|9|MOD] [9|5|POBJ 10|2|PUNCT],[det:poss|his] [n|blanket] [inf|to] [v|go] [prep|in] [det:art|the cm|cm] [det:poss|my] [n|stroll&dv-AGT .],,,,,,,,,,NaimaofNaima_Naima020411_726
727,Grandmother,Naima020411,which blanket you gonna put in ?,Naima,2069.918,2073.245,[],[1|2|LINK] [2|0|ROOT] [3|2|OBJ] [4|5|AUX] [5|2|XJCT] [6|5|JCT 7|2|PUNCT],[pro:rel|which] [v|blanket] [pro:per|you] [mod:aux|gonna] [part|put&PASTP] [adv|in ?],,,,,,,,,,GrandmotherofNaima_Naima020411_727
728,Naima,Naima020411,xxx put that on .,Naima,2073.245,2074.91,[],[] [1|0|ROOT] [2|1|OBJ] [3|1|JCT 4|1|PUNCT],[] [v|put&ZERO] [pro:dem|that] [adv|on .],,,,,,,,,,NaimaofNaima_Naima020411_728
729,Naima,Naima020411,I'm gonna try to tie it .,Naima,2074.91,2093.129,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|6|INF] [6|4|XCOMP] [7|6|OBJ 8|4|PUNCT],[pro:sub|I~aux|be&1S] [mod:aux|gonna] [v|try] [inf|to] [v|tie] [pro:per|it .],,,,,,,,,,NaimaofNaima_Naima020411_729
730,Naima,Naima020411,yyy xxx !,Naima,2093.129,2094.7,[],[],[],,,,,,,,,,NaimaofNaima_Naima020411_730
731,Grandmother,Naima020411,what do ya want ?,Naima,2094.7,2095.281,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[pro:int|what] [mod|do] [pro:per|you] [v|want ?],,,,,,,,,,GrandmotherofNaima_Naima020411_731
732,Naima,Naima020411,that { to (?) } hang up .,Naima,2095.281,2096.9,[],[1|0|INCROOT] [2|3|INF] [3|1|XCOMP] [4|3|JCT 5|1|PUNCT],[pro:dem|that] [inf|to] [v|hang] [adv|up .],,,,,,,,,,NaimaofNaima_Naima020411_732
733,Grandmother,Naima020411,you want it to hang ?,Naima,2096.9,2098.105,CHI starts whining,[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|5|INF] [5|2|XCOMP 6|2|PUNCT],[pro:per|you] [v|want] [pro:per|it] [inf|to] [v|hang ?],,,,,,,,,,GrandmotherofNaima_Naima020411_733
734,Naima,Naima020411,yes .,Naima,2098.105,2099.2,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,NaimaofNaima_Naima020411_734
735,Grandmother,Naima020411,how bout (replacement:replacement:about) something like this ?,Naima,2099.2,2100.631,[],[1|3|LINK] [2|3|JCT] [3|0|ROOT] [4|3|JCT] [5|4|POBJ 6|3|PUNCT],[adv:int|how] [adv|about] [pro:indef|something] [prep|like] [pro:dem|this ?],,,,,,,,,,GrandmotherofNaima_Naima020411_735
736,Naima,Naima020411,yes .,Naima,2100.631,2101.565,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,NaimaofNaima_Naima020411_736
737,Grandmother,Naima020411,is that better ?,Naima,2101.565,2102.263,[],[1|0|ROOT] [2|1|SUBJ] [3|1|PRED 4|1|PUNCT],[cop|be&3S] [pro:dem|that] [adj|good&CP ?],,,,,,,,,,GrandmotherofNaima_Naima020411_737
738,Naima,Naima020411,yes .,Naima,2102.263,2103.501,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,NaimaofNaima_Naima020411_738
