Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
799,Naima,Naima021008b,why ?,Naima,3268.79,3270.135,[],[1|0|INCROOT 2|1|PUNCT],[adv:int|why ?],,,,,,,,,,NaimaofNaima_Naima021008b_799
800,Naima,Naima021008b,"xxx Sleepy_Bear's mother didn't wash , or dry , or kiss his hair .",Naima,3270.135,3287.61,[],[] [1|6|LINK 2|1|POSS] [3|6|SUBJ] [4|6|AUX 5|4|NEG] [6|0|ROOT 7|6|LP] [8|6|CONJ] [9|8|COORD 10|6|LP] [11|6|CONJ] [12|11|COORD] [13|14|MOD] [14|12|OBJ 15|6|PUNCT],[] [n:prop|Sleepy_Bear~poss|s] [n|mother] [mod|do&PAST~neg|not] [n|wash cm|cm] [coord|or] [adj|dry cm|cm] [coord|or] [v|kiss] [det:poss|his] [n|hair .],,,,,,,,,,NaimaofNaima_Naima021008b_800
801,Naima,Naima021008b,who did I say this one was for ?,Naima,3287.61,3290.391,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|7|DET] [6|7|SUBJ] [7|4|COMP] [8|7|PRED 9|4|PUNCT],[pro:int|who] [mod|do&PAST] [pro:sub|I] [v|say] [pro:dem|this] [pro:indef|one] [cop|be&PAST&13S] [conj|for ?],,,,,,,,,,NaimaofNaima_Naima021008b_801
802,Mother,Naima021008b,Daddy .,Naima,3290.393,3330.653,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Daddy .],,,,,,,,,,MotherofNaima_Naima021008b_802
803,Naima,Naima021008b,"why do , do , do you think that , why do mommies , call their , their their children babies .",Naima,3330.653,3337.615,[],[1|2|LINK] [2|0|ROOT 3|2|LP] [4|2|ENUM 5|2|LP] [6|2|COMP] [7|8|SUBJ] [8|6|COMP] [9|8|OBJ 10|9|LP] [11|12|LINK] [12|8|COMP] [13|12|OBJ 14|13|LP] [15|21|MOD] [16|21|MOD 17|16|LP] [18|21|MOD] [19|21|MOD] [20|21|MOD] [21|12|OBJ 22|2|PUNCT],[adv:int|why] [v|do cm|cm] [v|do cm|cm] [v|do] [pro:per|you] [v|think] [pro:dem|that cm|cm] [adv:int|why] [v|do] [n|mommy-PL cm|cm] [n|call] [det:poss|their cm|cm] [det:poss|their] [det:poss|their] [n|child&PL] [n|baby-PL .],,,,,,,,,,NaimaofNaima_Naima021008b_803
804,Mother,Naima021008b,mothers call their children babies even if they're not really babies anymore .,Naima,3337.618,3342.86,[],[1|2|SUBJ] [2|0|ROOT] [3|5|MOD] [4|5|MOD] [5|2|OBJ] [6|2|JCT] [7|9|LINK] [8|9|SUBJ 9|2|CJCT] [10|9|NEG] [11|12|JCT] [12|9|PRED] [13|12|NJCT 14|2|PUNCT],[n|mother-PL] [v|call] [det:poss|their] [n|child&PL] [n|baby-PL] [adv|even] [conj|if] [pro:sub|they~cop|be&PRES] [neg|not] [adv|real&dadj-LY] [n|baby-PL] [adv|anymore .],,,,,,,,,,MotherofNaima_Naima021008b_804
805,Mother,Naima021008b,"it's kind of , you know , it's kind of just an expression , you know that means .",Naima,3342.86,3347.87,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|3|NJCT 5|4|POBJ] [6|7|SUBJ] [7|3|CMOD 8|7|LP] [9|11|SUBJ 10|11|AUX] [11|7|COMP] [12|11|NJCT] [13|15|MOD] [14|15|DET] [15|12|POBJ 16|11|LP] [17|18|SUBJ] [18|11|CMOD] [19|20|LINK] [20|18|COMP 21|2|PUNCT],[pro:per|it~cop|be&3S] [n|kind] [prep|of cm|cm] [pro:per|you] [v|know cm|cm] [pro:per|it~aux|be&3S] [n|kind] [prep|of] [adj|just] [det:art|a] [n|expression cm|cm] [pro:per|you] [v|know] [pro:rel|that] [v|mean-3S .],,,,,,,,,,MotherofNaima_Naima021008b_805
806,Naima,Naima021008b,what xxx what .,Naima,3347.87,3349.161,[],[1|2|LINK] [] [2|0|INCROOT 3|2|PUNCT],[pro:int|what] [] [pro:int|what .],,,,,,,,,,NaimaofNaima_Naima021008b_806
807,Mother,Naima021008b,an expression is something that's not exactly true .,Naima,3349.161,3352.646,[],[1|2|DET] [2|3|SUBJ] [3|0|ROOT] [4|3|PRED] [5|9|LINK 6|9|AUX] [7|6|NEG] [8|9|JCT] [9|4|CMOD 10|3|PUNCT],[det:art|a] [n|expression] [cop|be&3S] [pro:indef|something] [pro:rel|that~aux|be&3S] [neg|not] [adv|exact&dadj-LY] [n|true .],,,,,,,,,,MotherofNaima_Naima021008b_807
808,Mother,Naima021008b,"but , in this case it means (t:t:trail off)",Naima,3352.648,3356.536,[],[1|7|LINK 2|1|LP] [3|1|JCT] [4|5|DET] [5|3|POBJ] [6|7|SUBJ] [7|0|ROOT 8|7|PUNCT],[conj|but cm|cm] [prep|in] [pro:dem|this] [n|case] [pro:per|it] [v|mean-3S (mt:trail off)],,,,,,,,,,MotherofNaima_Naima021008b_808
809,Mother,Naima021008b,"it's kind of like saying I love you , I remember when you were a baby .",Naima,3356.536,3362.641,[],[1|2|SUBJ 2|8|JCT] [3|2|PRED] [4|3|NJCT] [5|6|COM] [6|4|POBJ] [7|8|SUBJ] [8|12|LINK] [9|8|OBJ2 10|8|LP] [11|12|SUBJ] [12|0|ROOT] [13|15|LINK] [14|15|SUBJ] [15|12|CJCT] [16|17|DET] [17|15|PRED 18|12|PUNCT],[pro:per|it~cop|be&3S] [n|kind] [prep|of] [co|like] [part|say-PRESP] [pro:sub|I] [v|love] [pro:per|you cm|cm] [pro:sub|I] [v|remember] [conj|when] [pro:per|you] [cop|be&PAST] [det:art|a] [n|baby .],,,,,,,,,,MotherofNaima_Naima021008b_809
810,Mother,Naima021008b,you're my baby because you're my baby from the day you were born .,Naima,3362.641,3368.295,[],[1|2|SUBJ 2|0|ROOT] [3|4|MOD] [4|2|PRED] [5|7|LINK] [6|7|SUBJ 7|2|CJCT] [8|9|MOD] [9|7|PRED] [10|9|NJCT] [11|12|DET] [12|10|POBJ] [13|14|SUBJ] [14|9|CMOD] [15|14|PRED 16|2|PUNCT],[pro:per|you~aux|be&PRES] [det:poss|my] [n|baby] [conj|because] [pro:per|you~cop|be&PRES] [det:poss|my] [n|baby] [prep|from] [det:art|the] [n|day] [pro:per|you] [cop|be&PAST] [adj|born .],,,,,,,,,,MotherofNaima_Naima021008b_810
811,Mother,Naima021008b,or you're my baby ever since you were teenie and tiny .,Naima,3368.295,3375.32,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|5|MOD] [5|3|PRED] [6|5|NJCT] [7|10|LINK] [8|10|SUBJ] [9|10|AUX] [10|6|COORD] [11|10|CONJ] [12|11|COORD 13|3|PUNCT],[coord|or] [pro:per|you~cop|be&PRES] [det:poss|my] [n|baby] [adv|ever] [prep|since] [pro:per|you] [aux|be&PAST] [n|teen-DIM] [coord|and] [adj|tiny .],,,,,,,,,,MotherofNaima_Naima021008b_811
812,Mother,Naima021008b,"and I took care of you and did everything for you , I remember doing that .",Naima,3375.32,3381.353,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|4|NJCT] [6|5|POBJ] [7|3|CONJ] [8|7|COORD] [9|8|OBJ] [10|8|JCT] [11|10|POBJ 12|11|LP] [13|14|SUBJ] [14|8|COMP] [15|14|OBJ] [16|15|OBJ 17|3|PUNCT],[coord|and] [pro:sub|I] [v|take&PAST] [n|care] [prep|of] [pro:per|you] [coord|and] [v|do&PAST] [pro:indef|everything] [prep|for] [pro:per|you cm|cm] [pro:sub|I] [v|remember] [n:gerund|do-PRESP] [pro:dem|that .],,,,,,,,,,MotherofNaima_Naima021008b_812
813,Mother,Naima021008b,"when a mommy or a daddy calls a toddler or a bigger kid a baby , even my mother sometimes says you know , you're still my baby .",Naima,3381.353,3393.613,[],[1|0|INCROOT] [2|3|DET] [3|1|OBJ] [4|7|LINK] [5|6|DET] [6|7|SUBJ] [7|3|CMOD] [8|9|DET] [9|7|OBJ] [10|9|CONJ] [11|13|DET] [12|13|MOD] [13|10|COORD] [14|15|DET] [15|13|XMOD 16|15|LP] [17|15|XMOD] [18|19|MOD] [19|17|OBJ] [20|21|JCT] [21|17|COMP] [22|23|SUBJ] [23|21|COMP 24|23|LP] [25|26|SUBJ 26|23|COMP] [27|29|MOD] [28|29|MOD] [29|26|PRED 30|1|PUNCT],[conj|when] [det:art|a] [n|mommy] [coord|or] [det:art|a] [n|daddy] [v|call-3S] [det:art|a] [n|toddle&dv-AGT] [coord|or] [det:art|a] [adj|big-CP] [n|kid] [det:art|a] [n|baby cm|cm] [v|even] [det:poss|my] [n|mother] [adv|sometimes] [v|say-3S] [pro:per|you] [v|know cm|cm] [pro:per|you~cop|be&PRES] [adj|still] [det:poss|my] [n|baby .],,,,,,,,,,MotherofNaima_Naima021008b_813
814,Mother,Naima021008b,oh it's just a way of saying .,Naima,3393.613,3398.471,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|3|PRED] [5|6|DET] [6|4|OBJ] [7|6|NJCT] [8|7|POBJ 9|3|PUNCT],[co|oh] [pro:per|it~cop|be&3S] [adj|just] [det:art|a] [n|way] [prep|of] [n:gerund|say-PRESP .],,,,,,,,,,MotherofNaima_Naima021008b_814
815,Mother,Naima021008b,"so when Mommy or Daddy calls you baby , it's just another way of saying hey , I love you .",Naima,3398.471,3414.955,[],[1|2|JCT] [2|6|LINK] [3|6|SUBJ] [4|3|CONJ] [5|4|COORD] [6|0|ROOT] [7|6|OBJ] [8|6|OBJ 9|8|LP] [10|11|SUBJ 11|8|CMOD] [12|13|MOD] [13|11|PRED] [14|13|NJCT] [15|14|JCT] [16|15|POBJ] [17|20|COM 18|17|LP] [19|20|SUBJ] [20|16|COMP] [21|20|OBJ 22|6|PUNCT],[adv|so] [conj|when] [n:prop|Mommy] [coord|or] [n:prop|Daddy] [v|call-3S] [pro:per|you] [n|baby cm|cm] [pro:per|it~cop|be&3S] [adj|just] [pro:indef|another] [adv|way] [prep|of] [n:gerund|say-PRESP] [co|hey cm|cm] [pro:sub|I] [v|love] [pro:per|you .],,,,,,,,,,MotherofNaima_Naima021008b_815
816,Mother,Naima021008b,what do you think of that ?,Naima,3414.955,3427.921,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|5|POBJ 7|4|PUNCT],[pro:int|what] [mod|do] [pro:per|you] [v|think] [prep|of] [pro:dem|that ?],,,,,,,,,,MotherofNaima_Naima021008b_816
817,Mother,Naima021008b,I know Daddy is going to really like that picture a lot .,Naima,3427.921,3446.28,[],[1|2|SUBJ] [2|0|ROOT] [3|4|SUBJ] [4|2|COMP] [5|4|PRED] [6|8|INF] [7|8|JCT] [8|10|COM] [9|10|DET] [10|5|OBJ] [11|12|DET] [12|10|OBJ 13|2|PUNCT],[pro:sub|I] [v|know] [n:prop|Daddy] [cop|be&3S] [part|go-PRESP] [inf|to] [adv|real&dadj-LY] [co|like] [pro:dem|that] [n|picture] [det:art|a] [n|lot .],,,,,,,,,,MotherofNaima_Naima021008b_817
818,Naima,Naima021008b,xxx xxx .,Naima,3446.28,3450.266,[],[],[],,,,,,,,,,NaimaofNaima_Naima021008b_818
819,Mother,Naima021008b,yeah ?,Naima,3450.266,3450.995,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah ?],,,,,,,,,,MotherofNaima_Naima021008b_819
820,Naima,Naima021008b,I'm halfway done .,Naima,3450.995,3457.516,[],[1|4|SUBJ 2|4|AUX] [3|4|JCT] [4|0|ROOT 5|4|PUNCT],[pro:sub|I~aux|be&1S] [adv|+adj|half+n|way] [part|do&PASTP .],,,,,,,,,,NaimaofNaima_Naima021008b_820
821,Naima,Naima021008b,I'm done .,Naima,3457.516,3459.071,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT 4|3|PUNCT],[pro:sub|I~aux|be&1S] [part|do&PASTP .],,,,,,,,,,NaimaofNaima_Naima021008b_821
822,Mother,Naima021008b,xxx ?,Naima,0.0,0.0,[],[],[],,,,,,,,,,MotherofNaima_Naima021008b_822
823,Naima,Naima021008b,"xxx yeah I'm done , put all away .",Naima,3459.073,3463.975,[],[] [1|4|COM] [2|4|SUBJ 3|4|AUX] [4|0|ROOT 5|4|LP] [6|4|XJCT] [7|8|JCT] [8|6|JCT 9|4|PUNCT],[] [co|yeah] [pro:sub|I~aux|be&1S] [part|do&PASTP cm|cm] [part|put&PASTP] [adv|all] [adv|away .],,,,,,,,,,NaimaofNaima_Naima021008b_823
824,Mother,Naima021008b,you're done with all your painting ?,Naima,3463.975,3465.585,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|6|QUANT] [6|7|MOD] [7|4|POBJ 8|3|PUNCT],[pro:per|you~aux|be&PRES] [part|do&PASTP] [prep|with] [qn|all] [det:poss|your] [part|paint-PRESP ?],,,,,,,,,,MotherofNaima_Naima021008b_824
825,Naima,Naima021008b,yeah .,Naima,3465.585,3466.523,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima021008b_825
826,Mother,Naima021008b,okay .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofNaima_Naima021008b_826
827,Naima,Naima021008b,yyy painting .,Naima,3466.523,3468.583,[],[] [1|0|INCROOT 2|1|PUNCT],[] [part|paint-PRESP .],,,,,,,,,,NaimaofNaima_Naima021008b_827
828,Naima,Naima021008b,"where are you putting the paintings that I have done , where are you putting them ?",Naima,3468.583,3486.685,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|6|DET] [6|4|OBJ] [7|9|LINK] [8|9|SUBJ] [9|6|CMOD] [10|9|OBJ 11|10|LP] [12|15|LINK] [13|15|AUX] [14|15|SUBJ] [15|10|XJCT] [16|15|OBJ 17|4|PUNCT],[adv:int|where] [aux|be&PRES] [pro:per|you] [part|put-PRESP] [det:art|the] [n:gerund|paint-PRESP-PL] [pro:rel|that] [pro:sub|I] [v|have] [part|do&PASTP cm|cm] [pro:rel|where] [aux|be&PRES] [pro:per|you] [part|put-PRESP] [pro:obj|them ?],,,,,,,,,,NaimaofNaima_Naima021008b_828
829,Mother,Naima021008b,"well I'm putting them on your table first , but I really need to remind you to not touch them until they're dry when they're on your little black table in the living room .",Naima,0.0,0.0,[],[1|4|COM] [2|4|SUBJ 3|4|AUX] [4|0|ROOT] [5|4|OBJ] [6|4|JCT] [7|8|MOD] [8|6|POBJ] [9|4|JCT 10|9|LP] [11|14|LINK] [12|14|SUBJ] [13|14|JCT] [14|4|CJCT] [15|16|INF] [16|14|XCOMP] [17|16|OBJ] [18|16|JCT] [19|18|NEG] [20|18|POBJ] [21|20|OBJ] [22|25|LINK] [23|25|SUBJ 24|25|AUX] [25|20|COMP] [26|28|LINK] [27|28|SUBJ 28|25|CJCT] [29|28|JCT] [30|33|MOD] [31|33|MOD] [32|33|MOD] [33|29|POBJ] [34|33|NJCT] [35|37|DET] [36|37|MOD] [37|34|POBJ 38|4|PUNCT],[co|well] [pro:sub|I~aux|be&1S] [part|put-PRESP] [pro:obj|them] [prep|on] [det:poss|your] [n|table] [adv|first cm|cm] [conj|but] [pro:sub|I] [adv|real&dadj-LY] [v|need] [inf|to] [v|remind] [pro:per|you] [prep|to] [neg|not] [v|touch] [pro:obj|them] [prep|until] [pro:sub|they~aux|be&PRES] [v|dry] [conj|when] [pro:sub|they~cop|be&PRES] [prep|on] [det:poss|your] [adj|little] [adj|black] [n|table] [prep|in] [det:art|the] [part|live-PRESP] [n|room .],,,,,,,,,,MotherofNaima_Naima021008b_829
830,Mother,Naima021008b,I need to make sure xxx xxx xxx .,Naima,3486.685,3492.151,inaudible,[1|2|SUBJ] [2|0|ROOT] [3|4|INF] [4|2|XCOMP] [5|4|JCT] [] [] [6|2|PUNCT],[pro:sub|I] [v|need] [inf|to] [v|make] [adj|sure] [] [] [.],,,,,,,,,,MotherofNaima_Naima021008b_830
831,Mother,Naima021008b,that is a really splendid painting .,Naima,3492.151,3496.571,[],[1|2|LINK] [2|0|ROOT] [3|6|DET] [4|5|JCT] [5|6|MOD] [6|2|PRED 7|2|PUNCT],[pro:rel|that] [cop|be&3S] [det:art|a] [adv|real&dadj-LY] [adj|splendid] [n:gerund|paint-PRESP .],,,,,,,,,,MotherofNaima_Naima021008b_831
832,Naima,Naima021008b,"what is , what's a splendid painting ?",Naima,3496.571,3499.605,[],[1|8|LINK] [2|8|AUX 3|2|LP] [4|8|MOD 5|4|POSS] [6|8|DET] [7|8|MOD] [8|0|INCROOT 9|8|PUNCT],[pro:int|what] [aux|be&3S cm|cm] [pro:int|what~poss|s] [det:art|a] [adj|splendid] [n:gerund|paint-PRESP ?],,,,,,,,,,NaimaofNaima_Naima021008b_832
833,Mother,Naima021008b,"splendid means quite nice , quite nice .",Naima,3499.606,3504.168,[],[1|0|INCROOT] [2|1|OBJ] [3|4|JCT] [4|2|PRED 5|4|LP] [6|7|JCT] [7|4|ENUM 8|1|PUNCT],[adj|splendid] [n:pt|means] [adv|quite] [adj|nice cm|cm] [adv|quite] [adj|nice .],,,,,,,,,,MotherofNaima_Naima021008b_833
834,Naima,Naima021008b,will this not dry very well ?,Naima,3504.168,3507.521,[],[1|2|AUX] [2|4|DET] [3|2|NEG] [4|0|ROOT] [5|6|JCT] [6|4|JCT 7|4|PUNCT],[mod|will] [pro:dem|this] [neg|not] [v|dry] [adv|very] [adv|well ?],,,,,,,,,,NaimaofNaima_Naima021008b_834
835,Mother,Naima021008b,"it will dry , but it will take awhile , it might be dry tomorrow morning .",Naima,3507.521,3511.895,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT 4|3|LP] [5|8|LINK] [6|8|SUBJ] [7|8|AUX] [8|3|CJCT] [9|8|JCT 10|8|LP] [11|13|SUBJ] [12|13|AUX] [13|8|COMP] [14|16|MOD] [15|16|MOD] [16|13|PRED 17|3|PUNCT],[pro:per|it] [mod|will] [adj|dry cm|cm] [conj|but] [pro:per|it] [mod|will] [v|take] [adv|awhile cm|cm] [pro:per|it] [mod|might] [cop|be] [adj|dry] [adv:tem|tomorrow] [n|morning .],,,,,,,,,,MotherofNaima_Naima021008b_835
836,Naima,Naima021008b,why it might be dry for a morning (t:t:interruption question),Naima,3511.896,3517.55,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|PRED] [6|4|JCT] [7|8|DET] [8|6|POBJ 9|4|PUNCT],[adv:int|why] [pro:per|it] [mod|might] [cop|be] [adj|dry] [prep|for] [det:art|a] [n|morning (mt:interruption question)],,,,,,,,,,NaimaofNaima_Naima021008b_836
837,Mother,Naima021008b,"it might even be dry tonight , but I'm not sure .",Naima,0.0,0.0,[],[1|4|SUBJ] [2|4|AUX] [3|4|JCT] [4|0|ROOT] [5|4|PRED] [6|4|PRED 7|6|LP] [8|10|LINK] [9|10|SUBJ 10|4|CJCT] [11|10|NEG] [12|10|PRED 13|4|PUNCT],[pro:per|it] [mod|might] [adv|even] [cop|be] [adj|dry] [adv:tem|tonight cm|cm] [conj|but] [pro:sub|I~cop|be&1S] [neg|not] [adj|sure .],,,,,,,,,,MotherofNaima_Naima021008b_837
838,Naima,Naima021008b,"I'm gonna give you a a sleep , a sleep present tonight .",Naima,3517.551,3522.76,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|4|OBJ2] [6|8|DET] [7|8|DET] [8|4|OBJ 9|8|LP] [10|11|DET] [11|8|XMOD] [12|13|JCT] [13|11|NJCT 14|4|PUNCT],[pro:sub|I~aux|be&1S] [mod:aux|gonna] [v|give] [pro:per|you] [det:art|a] [det:art|a] [n|sleep cm|cm] [det:art|a] [n|sleep] [adv|present] [adv:tem|tonight .],,,,,,,,,,NaimaofNaima_Naima021008b_838
839,Mother,Naima021008b,"oh , I would love a sleep present honey !",Naima,0.0,0.0,[],[1|5|COM 2|1|LP] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|7|DET] [7|5|OBJ] [8|9|JCT] [9|5|JCT 10|5|PUNCT],[co|oh cm|cm] [pro:sub|I] [mod|will&COND] [v|love] [det:art|a] [n|sleep] [adv|present] [n|honey !],,,,,,,,,,MotherofNaima_Naima021008b_839
840,Naima,Naima021008b,yeah xxx .,Naima,3522.76,3530.35,[],[1|0|INCROOT] [2|1|PUNCT],[co|yeah] [.],,,,,,,,,,NaimaofNaima_Naima021008b_840
841,Naima,Naima021008b,xxx .,Naima,3530.35,3536.278,[],[],[],,,,,,,,,,NaimaofNaima_Naima021008b_841
842,Naima,Naima021008b,does your mommy love you ?,Naima,3536.278,3538.415,[],[1|4|AUX] [2|4|MOD] [3|4|MOD] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[mod|do&3S] [det:poss|your] [n|mommy] [n|love] [pro:per|you ?],,,,,,,,,,NaimaofNaima_Naima021008b_842
843,Mother,Naima021008b,does my mommy love me ?,Naima,3538.416,3540.15,[],[1|4|AUX] [2|3|MOD] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[mod|do&3S] [det:poss|my] [n|mommy] [v|love] [pro:obj|me ?],,,,,,,,,,MotherofNaima_Naima021008b_843
844,Naima,Naima021008b,yeah .,Naima,3540.15,3543.921,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima021008b_844
845,Naima,Naima021008b,"xxx xxx don't answer that you that you , don't answer that the white rags xxx when you were a baby .",Naima,3543.921,3555.326,[],[] [] [1|3|AUX 2|1|NEG] [3|0|ROOT] [4|3|COMP] [5|4|OBJ] [6|11|LINK] [7|11|SUBJ 8|7|LP] [9|11|AUX 10|9|NEG] [11|5|CMOD] [12|15|LINK] [13|15|DET] [14|15|MOD] [15|11|COMP] [] [16|18|LINK] [17|18|SUBJ] [18|15|CJCT] [19|20|DET] [20|18|PRED 21|3|PUNCT],[] [] [mod|do~neg|not] [v|answer] [pro:rel|that] [pro:per|you] [pro:rel|that] [pro:per|you cm|cm] [mod|do~neg|not] [v|answer] [pro:rel|that] [det:art|the] [n|white] [n|rag-PL] [] [conj|when] [pro:per|you] [cop|be&PAST] [det:art|a] [n|baby .],,,,,,,,,,NaimaofNaima_Naima021008b_845
846,Naima,Naima021008b,"were { inside (?) } the white , so that you , you know what my aunt said that there were diapers once when you were a baby .",Naima,3555.328,3565.265,[],[1|0|ROOT] [2|1|JCT] [3|4|DET] [4|2|POBJ 5|1|LP] [6|7|JCT] [7|11|LINK] [8|11|JCT 9|8|LP] [10|11|SUBJ] [11|1|CJCT] [12|15|LINK] [13|14|MOD] [14|15|SUBJ] [15|11|COMP] [16|18|LINK] [17|18|SUBJ] [18|15|COMP] [19|18|PRED] [20|19|NJCT] [21|23|LINK] [22|23|SUBJ] [23|18|CJCT] [24|25|DET] [25|23|PRED 26|1|PUNCT],[cop|be&PAST] [prep|inside] [det:art|the] [n|white cm|cm] [adv|so] [pro:rel|that] [pro:per|you cm|cm] [pro:per|you] [v|know] [pro:int|what] [det:poss|my] [n|aunt] [v|say&PAST] [pro:rel|that] [adv|there] [cop|be&PAST] [n|diaper-PL] [adv|once] [conj|when] [pro:per|you] [cop|be&PAST] [det:art|a] [n|baby .],,,,,,,,,,NaimaofNaima_Naima021008b_846
847,Mother,Naima021008b,yeah .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofNaima_Naima021008b_847
848,Mother,Naima021008b,the rags that we use now were my diapers when I was a little baby .,Naima,0.0,0.0,[],[1|2|DET] [2|0|INCROOT] [3|5|LINK] [4|5|SUBJ] [5|2|CMOD] [6|5|JCT] [7|5|JCT] [8|9|MOD] [9|7|PRED] [10|12|LINK] [11|12|SUBJ] [12|7|CJCT] [13|15|DET] [14|15|MOD] [15|12|PRED 16|2|PUNCT],[det:art|the] [n|rag-PL] [pro:rel|that] [pro:sub|we] [v|use] [adv|now] [cop|be&PAST] [det:poss|my] [n|diaper-PL] [conj|when] [pro:sub|I] [cop|be&PAST&13S] [det:art|a] [adj|little] [n|baby .],,,,,,,,,,MotherofNaima_Naima021008b_848
849,Naima,Naima021008b,"and she said that you weren't a grown+up , she said that you were a big girl xxx xxx .",Naima,3565.265,3576.453,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|6|LINK] [5|6|SUBJ] [6|3|COMP 7|6|NEG] [8|9|DET] [9|6|PRED 10|9|LP] [11|12|SUBJ] [12|9|CMOD] [13|15|LINK] [14|15|SUBJ] [15|12|COMP] [16|18|DET] [17|18|MOD] [18|15|PRED] [] [19|3|PUNCT],[coord|and] [pro:sub|she] [v|say&PAST] [pro:rel|that] [pro:per|you] [cop|be&PAST~neg|not] [det:art|a] [n|+v|grown+prep|up cm|cm] [pro:sub|she] [v|say&PAST] [pro:rel|that] [pro:per|you] [cop|be&PAST] [det:art|a] [adj|big] [n|girl] [] [.],,,,,,,,,,NaimaofNaima_Naima021008b_849
850,Mother,Naima021008b,"she said that I'm a big girl not a grown+up , you mean now ?",Naima,3576.453,3580.84,[],[1|2|SUBJ] [2|0|ROOT] [3|5|LINK] [4|5|SUBJ 5|2|COMP] [6|8|DET] [7|8|MOD] [8|5|PRED] [9|11|NEG] [10|11|DET] [11|8|XMOD 12|11|LP] [13|14|SUBJ] [14|11|CMOD] [15|14|JCT 16|2|PUNCT],[pro:sub|she] [v|say&PAST] [pro:rel|that] [pro:sub|I~cop|be&1S] [det:art|a] [adj|big] [n|girl] [neg|not] [det:art|a] [n|+v|grown+prep|up cm|cm] [pro:per|you] [v|mean] [adv|now ?],,,,,,,,,,MotherofNaima_Naima021008b_850
851,Naima,Naima021008b,yeah .,Naima,3580.841,3582.13,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima021008b_851
852,Naima,Naima021008b,now xxx .,Naima,3582.131,3587.27,[],[1|0|INCROOT] [2|1|PUNCT],[adv|now] [.],,,,,,,,,,NaimaofNaima_Naima021008b_852
853,Naima,Naima021008b,I want finger+paint xxx finger+paint on paper .,Naima,3587.27,3590.74,[],[1|2|SUBJ] [2|0|ROOT] [3|4|MOD] [] [4|2|OBJ] [5|2|JCT] [6|5|POBJ 7|2|PUNCT],[pro:sub|I] [v|want] [n|+n|finger+n|paint] [] [n|+n|finger+n|paint] [prep|on] [n|paper .],,,,,,,,,,NaimaofNaima_Naima021008b_853
854,Mother,Naima021008b,would you ?,Naima,3590.74,3591.168,[],[1|0|INCROOT] [2|1|OBJ 3|1|PUNCT],[mod|will&COND] [pro:per|you ?],,,,,,,,,,MotherofNaima_Naima021008b_854
855,Mother,Naima021008b,sure .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[adj|sure .],,,,,,,,,,MotherofNaima_Naima021008b_855
856,Naima,Naima021008b,yeah .,Naima,3591.168,3592.175,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima021008b_856
857,Mother,Naima021008b,okay .,Naima,3592.175,3592.8,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofNaima_Naima021008b_857
858,Naima,Naima021008b,I wanna (t:t:interruption),Naima,3592.8,3596.406,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:sub|I] [mod:aux|wanna (mt:interruption)],,,,,,,,,,NaimaofNaima_Naima021008b_858
